Subject,Session,Age,Trial,ItemType,Topic,Target,Alternate,TestCue,TestItem.RESP,OtherAnswer.RESP,P1.Recall.Class,P2.Recall.Class,Belief.RESP,CR.RESP
177,1,20,24,Repeated,Gas_2018,Rose 15%,Rose 25%,How did the price of gas change in the first half of 2018?,15,1,B,2,4,1
177,1,20,25,Repeated,Global_Warming_Antarctica,Does not outweigh melting,Outweighs melting,How does the increase in Antarctica's snow caused by global warming relate to the rate ice is melting?,causeclimatechange,,B,E,3,0
177,1,20,26,Changed_NR,AlabamaRep. in senate,21,30 years,"For how many years had the Alabama senate seat been held by a republican, prior to 2017?",30,25,E,1,3,1
177,1,20,27,Repeated,Flu_Age,everyone,only older people,What age range of people should receive a flu vaccine?,allages,,B,2,6,0
177,1,20,28,Changed_R,Politics-Quoting,Bernie Sanders,Mitt Romney,"Who claimed that Donald Trump ""has serious emotional problems?""",BernieSanders,JoeBiden,B,2,6,1
177,1,20,29,Control,Economy-GDP,42 times,Never,About how many times has the gross domestic product growth rate dropped below zero since 1946?,22,,B,E,1,0
177,1,20,30,Changed_R,Energy_Independence,more consumed,more produced,"How much energy does the US consume, in relation to how much it produces?",overusecomparedtoproduction,theUSproducemoreenergythanconsumedtheUSbeingindependent,1,2,6,1
177,1,20,31,Changed_NR,Vaccines_Autism,Do not cause,vaccines cause autism,What is the scientific community's stance on vaccines and autism?,vaccinedoesnotcauseautism,vaccinescauseautism,1,2,6,1
177,1,20,32,Changed_NR,Africa_Revenue,0.10%,Third largest export,What proportion of Africa's export revenue is supplied by music?,1,18,B,2,4,1
177,1,20,33,Changed_NR,Murder_year,1980,2017,In what year did the murder rate in the US peak?,2017,,B,1,4,0
177,1,20,34,Repeated,Military_Pay,Every year since '83,None in 10 years,With what frequency have members of the US military received pay raises in recent years?,annually,,B,2,5,0
177,1,20,35,Repeated,News sources,Less than half,More than half,What proportion of Americans report getting their news from Facebook?,38,,B,E,1,0
177,1,20,36,Control,Kenya_Mortality,AIDS,Malaria,What is the leading cause of death for Kenyans?,,,B,B,2,0
177,1,20,37,Control,Race_Starbucks,2,2 million,How much money did two young African American's settle for in a case against Starbucks coffee?,2,2,1,2,1,1
177,1,20,38,Control,President_Gas,Obama,Trump,Under what presidential administration did the price of gas drop by 40%?,,0,B,B,1,1
177,1,20,39,Control,Pres_Vacation,Clinton,Obama,Which recent president took the fewest vacation days?,BillClinton,,1,2,1,0
177,1,20,40,Changed_R,DeltaAirlines,none,planned parenthood,To members of what major organizations does Delta Airlines give discounts?,plannedparenthoodbutnotNRA,doesnotgivediscountsforplannedparenthoodorNRA,2,1,6,1
177,1,20,41,Control,Tariffs,Above a surplus,all,What American dairy products does the Canadian government place a high tariff on?,cheese,,B,E,1,0
177,1,20,42,Changed_R,Voter Turnout,Higher than 2012,lowest since 1996,In what year was the last presidential election which featured lower voter turnout than that of 2016?,1996,2017,E,1,4,1
177,1,20,43,Repeated,US_Unemployment,8%,36%,What is the estimated unemployment rate in the US?,8,,B,2,6,0
177,1,20,44,Changed_NR,Trump-Legislation,less than any since WW2,more than any other president,"How much legislation did President Trump sign in his first year, in relation to other presidents?",,,B,B,1,0
177,1,20,45,Changed_R,Mass shootings,19,270,How many shootings occurred in 2017 that resulted in 4 or more deaths?,,270,B,B,1,1
177,1,20,46,Changed_R,Rep_Control,2007,1928,"When was the last year that republicans controlled the white house, house of representatives, and the senate?",2005,1946,E,E,3,1
177,1,20,47,Changed_R,Abortion-Bieber,Stayed Pro life,Changed from pro choice to pro life,What have Justin Bieber's views on abortion been in recent years?,steadilyprolife,rochoice,1,2,6,1
177,1,20,48,Repeated,2020_Biden,Is unlikely to run.,Definitely runninng,What did Joe Biden claim about his candidacy for election in 2020?,hewillrunforelecton2020,hewillnotrunforelection2020,2,1,5,1
177,1,20,49,Control,Gun Control_Registry,7,10,How many states in the US prohibit a state-wide gun registry?,15,,B,E,3,0
177,1,20,50,Control,NASA,An asteroid.,A second moon.,"According to NASA, what is distantly orbiting the Earth?",asteriods,,B,2,5,0
177,1,20,51,Repeated,Missouri_Unemployment,Clinton,Trump,Under what president did Missouri's unemployment rates reach their lowest levels?,,0,B,B,1,1
177,1,20,52,Control,Education_Texas,1.50%,50%,About what percentage of new teachers in Texas are without a college degree?,10,25,E,E,1,1
177,1,20,53,Changed_R,Chess,90,0,How many competitive chess players in the US have attained the rank of Grandmaster?,ninety,UShaveGrandmasterplayers,B,2,1,1
177,1,20,54,Changed_R,NC-Education,Provides for almost all schools,Leaves most schools without,How does the 2018 NC education budget affect schools' access to supplies?,schoolssuppliesbutfavoredonerepublicandistrict,,B,2,6,0
177,1,20,55,Repeated,Illegal_Immigration_Mexican_Border,Down 25%,Down 40%,By what percentage has the number of illegal border crossings changed since 2016?,,0,B,B,1,1
177,1,20,56,Control,Economy_Cars,Simulation of hitting a person,Dropping a bowling ball,How are American cars tested in Japan?,testdummies,byhittingpedestrians,2,2,1,1
177,1,20,57,Repeated,Race/Protest,Olympians,NFL,What type of athletes were the first to use their sport for protest in the US?,USOlympians,,1,2,3,0
177,1,20,58,Changed_NR,Trump- wall,sued to stop,begged for wall,How did Californians react to the idea of a border wall?,rejectedborderwall,supportedborderwall,1,2,6,1
177,1,20,59,Changed_NR,Green Energy_Jobs,Oil,Solar,What energy based industry currently provides the most jobs in the US?,,0,B,B,1,1
177,1,20,60,Changed_NR,Trump-Immigration,dropped by 61%,increased by 78%,By what percentage did illegal traffic apprehensions change from November 2016 to July 2017?,,1,B,B,1,1
178,2,20,1,Changed_NR,Global_Warming_Antarctica,Does not outweigh melting,Outweighs melting,How does the increase in Antarctica's snow caused by global warming relate to the rate ice is melting?,lotofsnow,,B,E,3,0
178,2,20,2,Changed_R,Teen Drug Use,Alcohol,Marijuana,What substance do US teens report as being easiest to acquire?,alcohol,marijuana,B,2,5,1
178,2,20,3,Repeated,Tariffs,Above a surplus,all,What American dairy products does the Canadian government place a high tariff on?,guns,,B,E,1,0
178,2,20,4,Changed_R,Disease-Illinois,Hesitation to respond by governor,flooding,What led to the deaths of 12 veterans in Illinois by disease?,aids,0,B,E,2,1
178,2,20,5,Repeated,Residing_Immigrants,11 million,32 million,About how many illegal immigrants currently reside in the USA?,11million,,1,2,4,0
178,2,20,6,Changed_NR,Missouri_Unemployment,Clinton,Trump,Under what president did Missouri's unemployment rates reach their lowest levels?,donaldtrump,,B,1,4,0
178,2,20,7,Changed_R,Green Energy_Jobs,Oil,Solar,What energy based industry currently provides the most jobs in the US?,oilindustry,solarenergy,B,2,5,1
178,2,20,8,Control,Liberian_Women,60%,less than 38%,"In Liberia, what percentage of young women are able to read?",60,,B,2,5,0
178,2,20,9,Control,Chess,90,0,How many competitive chess players in the US have attained the rank of Grandmaster?,10,,B,E,1,0
178,2,20,10,Changed_R,Trump- wall,sued to stop,begged for wall,How did Californians react to the idea of a border wall?,thedidnotliketheideasoteytriedtostosuethepeoplw,thattheydliketheideaofit,1,2,5,1
178,2,20,11,Control,Cali-Statelaw,Cities,Homeowners,Who will be fined by the state of California for overusing water?,60000,,B,E,4,0
178,2,20,12,Control,Politics-Quoting,Bernie Sanders,Mitt Romney,"Who claimed that Donald Trump ""has serious emotional problems?""",joebiden,,B,E,4,0
178,2,20,13,Control,Mass shootings,19,270,How many shootings occurred in 2017 that resulted in 4 or more deaths?,19,,B,2,5,0
178,2,20,14,Repeated,Pres_Vacation,Clinton,Obama,Which recent president took the fewest vacation days?,presidentclinton,,1,2,5,0
178,2,20,15,Changed_NR,Hurricane_Relief,>1 million,>12 million,How many residents of Texas were left homeless by Hurricane Harvey?,about1million,,B,2,5,0
178,2,20,16,Control,Energy_Independence,more consumed,more produced,"How much energy does the US consume, in relation to how much it produces?",idontremember,,B,B,1,0
178,2,20,17,Repeated,Gun Control_Registry,7,10,How many states in the US prohibit a state-wide gun registry?,7,,1,2,5,0
178,2,20,18,Control,Abortion-Bieber,Stayed Pro life,Changed from pro choice to pro life,What have Justin Bieber's views on abortion been in recent years?,heisprolife,,B,2,5,0
178,2,20,19,Control,Gun_Control_Background,13%,25%,About what percentage of firearms are sold without background checks in the US?,16,,B,E,2,0
178,2,20,20,Changed_NR,Illegal_Immigration_Mexican_Border,Down 25%,Down 40%,By what percentage has the number of illegal border crossings changed since 2016?,40,,B,1,4,0
178,2,20,21,Changed_R,UN_Resolutions,329,24,How many resolutions did the UN pass in 2016?,46,,B,E,3,0
178,2,20,22,Repeated,Tax_Allocation,"Social (""Medicare"")","Military (""War on Terror"")",What type of program does the majority of tax-payers' money go towards?,medicare,,1,2,5,0
178,2,20,23,Control,Rep_Control,2007,1928,"When was the last year that republicans controlled the white house, house of representatives, and the senate?",2016,,B,E,3,0
178,2,20,24,Control,Voter Turnout,Higher than 2012,lowest since 1996,In what year was the last presidential election which featured lower voter turnout than that of 2016?,2012,,E,2,4,0
178,2,20,25,Control,Car Headrests,prevent whiplash,breaking windows,For what purpose are removable headrests in cars designed?,forwhiplash,,1,2,6,0
178,2,20,26,Changed_R,Africa_Revenue,0.10%,Third largest export,What proportion of Africa's export revenue is supplied by music?,1,23,B,2,6,1
178,2,20,27,Changed_NR,Military_Pay,Every year since '83,None in 10 years,With what frequency have members of the US military received pay raises in recent years?,10,,B,E,2,0
178,2,20,28,Repeated,Kenya_Mortality,AIDS,Malaria,What is the leading cause of death for Kenyans?,diseases,,B,E,3,0
178,2,20,29,Changed_NR,Race/Protest,Olympians,NFL,What type of athletes were the first to use their sport for protest in the US?,nfl,0,B,1,5,1
178,2,20,30,Changed_NR,US_Unemployment,8%,36%,What is the estimated unemployment rate in the US?,40,,B,E,4,0
178,2,20,31,Changed_NR,Carbon Footprint,Coal,Wind,What energy source mentioned leaves the largest carbon footprint?,,,B,B,1,0
178,2,20,32,Changed_R,Trump-Legislation,less than any since WW2,more than any other president,"How much legislation did President Trump sign in his first year, in relation to other presidents?",morthawhatanormalpresd,,B,1,2,0
178,2,20,33,Changed_R,Voter_Fraud,No evidence,substantial ,What were the results of investigation of voter fraud In the 2016 presidential election?,thereasnofraud,theysaidthattherewasfrau,1,2,5,1
178,2,20,34,Changed_NR,Black Homeownership,2004,2017,In what year did black homeownership reach its highest level?,2017,,B,1,4,0
178,2,20,35,Changed_NR,Flu_Age,everyone,only older people,What age range of people should receive a flu vaccine?,anyage,thatonlyadultscangetfluvaccines,B,2,6,1
178,2,20,36,Repeated,Economy-GDP,42 times,Never,About how many times has the gross domestic product growth rate dropped below zero since 1946?,40,,B,E,2,0
178,2,20,37,Changed_R,Murder_year,1980,2017,In what year did the murder rate in the US peak?,2018,,B,1,3,0
178,2,20,38,Repeated,NASA,An asteroid.,A second moon.,"According to NASA, what is distantly orbiting the Earth?",meteroids,,B,2,4,0
178,2,20,39,Changed_R,Immigration-Children,At a protest,Separated from parents,Under what circumstances was a young boy placed in a small animal cage in 2018?,afterhewasseparatedwithhisparents,,B,1,5,0
178,2,20,40,Repeated,GunControl_Warrant,require a warrant,at any time,Under what conditions may a police officer confiscate a citizen's firearm?,iftheyhaveawarrant,,1,2,5,0
178,2,20,41,Repeated,Pope_GunControl,Gun Manufacturers,Gun Owners,"Who did Pope Francis refer to as ""untrustworthy?""",peopewhohadguns,,B,1,4,0
178,2,20,42,Changed_NR,Gas_2018,Rose 15%,Rose 25%,How did the price of gas change in the first half of 2018?,intpby40,,B,E,4,0
178,2,20,43,Changed_R,Clinton-Nkorea,1.4 Billion,3 Billion,How much money did the Clinton administration give to North Korea in aid?,13billion,1million,B,2,2,1
178,2,20,44,Changed_R,Vaccines_Autism,Do not cause,vaccines cause autism,What is the scientific community's stance on vaccines and autism?,vaccinesdoesnotcauseautism,vaccinsdoescaseautism,1,2,6,1
178,2,20,45,Control,Flu_Hydration,Vaccination,Staying hydrated,What is the best protection against the flu?,vaccines,,1,2,6,0
178,2,20,46,Changed_R,AlabamaRep. in senate,21,30 years,"For how many years had the Alabama senate seat been held by a republican, prior to 2017?",10years,,E,E,4,0
178,2,20,47,Repeated,Race_Starbucks,2,2 million,How much money did two young African American's settle for in a case against Starbucks coffee?,2,,1,2,6,0
178,2,20,48,Changed_NR,Tennesee_Unemployment,The Great Recession,Bad Leadership,What caused a spike in Tennesee's unemployment rate in the early 2000's?,lakofleadership,,B,1,6,0
178,2,20,49,Changed_NR,2020_Biden,Is unlikely to run.,Definitely runninng,What did Joe Biden claim about his candidacy for election in 2020?,hewillberunningforpresident,,B,1,5,0
178,2,20,50,Changed_NR,News sources,Less than half,More than half,What proportion of Americans report getting their news from Facebook?,abouthalfofamericans,,B,E,6,0
178,2,20,51,Control,NC-Education,Provides for almost all schools,Leaves most schools without,How does the 2018 NC education budget affect schools' access to supplies?,idontremember,,B,B,1,0
178,2,20,52,Changed_NR,Popular_Vote,Clinton,Trump,Who won the popular vote in the 2016 presidential election?,donadtrump,,B,1,6,0
178,2,20,53,Repeated,Trump-Budget,20%,80%,About what percentage of the CDC budget is being cut by the Trump administration?,50,,B,E,3,0
178,2,20,54,Control,Coffee,15th,2nd,What rank does coffee hold in most traded commidities as of the year 2000?,3,,B,1,1,0
178,2,20,55,Repeated,Economy_Cars,Simulation of hitting a person,Dropping a bowling ball,How are American cars tested in Japan?,stimulatingtohitpedestrians,,B,2,6,0
178,2,20,56,Changed_R,Sanctuary-Cities,Cut funding,Arrest Leaders,"What has Donald Trump promised to do in response to ""Sanctuary Cities?""",dontremember,,B,B,2,0
178,2,20,57,Repeated,Education_Texas,1.50%,50%,About what percentage of new teachers in Texas are without a college degree?,12,,B,E,6,0
178,2,20,58,Changed_R,Trump-Immigration,dropped by 61%,increased by 78%,By what percentage did illegal traffic apprehensions change from November 2016 to July 2017?,6,,B,E,2,0
178,2,20,59,Repeated,President_Gas,Obama,Trump,Under what presidential administration did the price of gas drop by 40%?,obama,,B,2,6,0
178,2,20,60,Control,DeltaAirlines,none,planned parenthood,To members of what major organizations does Delta Airlines give discounts?,noone,,1,2,3,0
179,3,20,1,Changed_NR,Pres_Vacation,Clinton,Obama,Which recent president took the fewest vacation days?,clinton,obama,B,2,6,1
